Model Name,Color,Storage,SKU Code,Product Price,Original Price,Financing Option,Badge,Offers,Product Rating,Number of Ratings,Stock Status,Product URL
"30"" 16 cu.ft. Counter Depth Bottom Mount Refrigerator",silver,16 cu.ft.,RB16DG6000SLAA,"$1,099.99",Not Available,From $35.48/mo for 36 mos,PICK,None,4.9,20,In Stock,https://www.samsung.com/ca/refrigerators/bottom-mount-freezer/30-inch-bottom-mount-refrigerator-16-0-cu-ft-stainless-steel-rb16dg6000slaa/
"3-Door French Door Refrigerator

RF40

 

22 cu.ft.",silver,22.1 cu.ft,RF22A4111SR/AA,"$1,599.99",Not Available,From $51.61/mo for 36 mos,PICK,None,4.6,287,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf4500a-french-door-refrigerator-flat-door-design-22-cu-ft-silver-rf22a4111sr-aa/
"3-Door French Door Refrigerator

RF50 | Twin Cooling Plus™

 

18 cu.ft.",silver,18 cu.ft.,RF18A5101SR/AA,"$1,599.99",Not Available,From $51.61/mo for 36 mos,PICK,None,4.2,783,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf5000a-18-cu-ft-silver-rf18a5101sr-aa/
"3-Door French Door Refrigerator

RF50 | Twin Cooling Plus™

 

18 cu.ft.",black silver,18 cu.ft.,RF18A5101MT/AA,"$1,699.99",Not Available,From $54.84/mo for 36 mos,PICK,None,4.2,783,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf5000a-18-cu-ft-black-rf18a5101mt-aa/
"3-Door French Door Refrigerator

RF50 | Twin Cooling Plus™

 

18 cu.ft.",black,18 cu.ft.,RF18A5101SG/AA,Not Available,Not Available,Not Applicable,PICK,None,4.2,783,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf5000a-18-cu-ft-black-rf18a5101sg-aa/
"3-Door French Door Refrigerator

RF50 | Beverage Center™ | Dual Ice Maker

 

25 cu.ft.",silver,Default,RF25C5551SR/AA,"$2,099.98",Not Available,From $67.74/mo for 36 mos,PICK,None,4.6,456,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf5000c-24-5-cu-ft-silver-rf25c5551sr-aa/
"3-Door French Door Refrigerator

RF50 | Beverage Center™ | Dual Ice Maker

 

25 cu.ft.",black,Default,RF25C5551SG/AA,Not Available,Not Available,Not Applicable,PICK,None,4.6,456,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf5000c-24-5-cu-ft-black-rf25c5551sg-aa/
"3-Door French Door Refrigerator

RF40 | Water Dispenser

 

22 cu. Ft.",silver,22 cu.ft.,RF22A4221SR/AA,"$1,899.99",Not Available,From $61.29/mo for 36 mos,None,None,4.5,395,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf4500a-french-door-refrigerator-dispensor-22-cu-ft-silver-rf22a4221sr-aa/
"3-Door French Door Refrigerator

RF40 | Water Dispenser

 

22 cu. Ft.",black,22 cu.ft.,RF22A4221SG/AA,Not Available,Not Available,Not Applicable,None,None,4.5,395,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf4500a-french-door-refrigerator-dispensor-22-cu-ft-black-rf22a4221sg-aa/
"Bespoke AI 4-Door French Door Refrigerator

RF80 | FlexZone™ | Dual Ice Maker

 

23 cu.ft.",silver,Default,RF23BB8600QLAA,"$2,999.99",Not Available,From $125.00/mo for 24 mos,None,None,4.7,2801,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf8000bc-4-door-french-door-beverage-center-23-cu-ft-silver-rf23bb8600qlaa/
"Bespoke AI 4-Door French Door Refrigerator

RF80 | FlexZone™ | Dual Ice Maker

 

23 cu.ft.",silver,Default,RF29BB8600QLAA,"$2,999.99",Not Available,From $125.00/mo for 24 mos,None,None,4.7,2972,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf8000b-4-door-french-door-beverage-center-29-cu-ft-silver-rf29bb8600qlaa/
"3-Door French Door Refrigerator RF70 Host | Zero Clearance ...

External Water & Ice Dispenser

 

24 cu.ft.",silver,24.6 cu.ft.,RF70H25HERAA,"$2,499.99",Not Available,From $80.65/mo for 36 mos,None,None,4.8,202,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf80h-36-3dr-french-door-zero-clearance-fit-with-space-max-24-cu-ft-silver-rf70h25heraa/
"3-Door French Door Refrigerator RF60 Jumbo | External Water...

Ice Dispenser

 

26 Cu.ft.",silver,Default,RF32CG5B30SRAA,"$2,299.99",Not Available,From $95.83/mo for 24 mos,None,None,4.8,224,In Stock,https://www.samsung.com/ca/refrigerators/french-door/fdr-refrigerator-rf6500-family-hub-26-cu-ft-silver-rf32cg5b30sraa/
"3-Door French Door Refrigerator RF70 Sleek | Zero Clearance...
3-Door French Door Refrigerator RF70 Sleek | Zero Clearance Fit |

In-Door Tall Dispenser

 

24 cu.ft.",silver,Default,RF70H25KERAA,"$2,299.99",Not Available,From $95.83/mo for 24 mos,None,None,4.8,325,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf80h-36-3dr-internal-dispenser-french-door-zero-clearance-fit-with-space-max-24-cu-ft-silver-rf70h25keraa/
"Column Freezer

RZ40 | Convertible to Fridge | Reversible ...

 

11 Cu.ft.",silver,15 cu.ft.,RZ40H11PETAA,"$1,099.99",Not Available,From $35.48/mo for 36 mos,None,None,Not Rated,0,In Stock,https://www.samsung.com/ca/refrigerators/one-door/ri80h24-rz40h32pet-11-4-cu-ft-silver-rz40h11petaa/
"Bespoke AI 4-Door French Door Refrigerator RF90 |

Beverage Center™ |

 

Dual Ice Maker ...",vibe dark metal,29 cu.ft.,RF29DB9600QLAA,"$3,799.99",Not Available,From $122.58/mo for 36 mos,None,None,4.6,358,In Stock,https://www.samsung.com/ca/refrigerators/french-door/french-door-beverage-center-29-cu-ft-stainless-steel-rf29db9600qlaa/
"Bespoke AI 4-Door French Door Refrigerator RF80 |

Family Hub™ |

 

Auto Open Door ...",white,23 cu.ft.,RF23DB990012AC,"$4,699.99",Not Available,From $195.83/mo for 24 mos,None,None,4.6,343,In Stock,https://www.samsung.com/ca/refrigerators/french-door/bespoke-counter-depth-4-door-flex-refrigerator-with-family-hub-23-cu-ft-white-glass-rf23db990012ac/
"Bespoke AI 4-Door French Door Refrigerator RF80 |

Family Hub™ |

 

Auto Open Door ...",cosmic gray,23 cu.ft.,RF23DB9900QDAC,"$4,699.99",Not Available,From $195.83/mo for 24 mos,None,None,4.6,343,In Stock,https://www.samsung.com/ca/refrigerators/french-door/bespoke-counter-depth-4-door-flex-refrigerator-with-family-hub-23-cu-ft-stainless-steel-rf23db9900qdac/
"Bespoke AI 4-Door French Door 36"" 29 Cu.Ft. RF80 Ace |

AI Family HubTM Screen & AI Vision Ins...

 

FlexZone™ Drawe...",charcoal glass&stainless steel,Default,RF90F29AECRAC,"$4,799.99",Not Available,From $200.00/mo for 24 mos,None,None,Not Rated,0,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf90f-36-bespoke-ai-refrigerator-fdr-family-hub-and-ai-vision-inside-22-5-cu-ft-rf90f29aecrac/
"Bespoke AI 4-Door French Door 36"" 23 Cu.Ft. RF80 Ace |

AI Family HubTM Screen & AI Vision Ins...

 

FlexZone™ Drawe...",charcoal glass&stainless steel,Default,RF90F23AECRAC,"$4,799.99",Not Available,From $200.00/mo for 24 mos,None,None,Not Rated,0,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf90f-36-bespoke-ai-refrigerator-fdr-family-hub-and-ai-vision-inside-22-5-cu-ft-rf90f23aecrac/
"3-Door French Door Refrigerator RF70 Sleek | Zero Clearance...

In-Door Tall Dispenser

 

29 cu.ft.",black,29 cu.ft.,RF70H30KEEAA,"$2,399.99",Not Available,From $100.00/mo for 24 mos,None,None,4.8,325,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf80h-36-3dr-internal-dispenser-french-door-zero-clearance-fit-with-space-max-29-cu-ft-black-rf70h30keeaa/
"3-Door French Door Refrigerator RF70 Sleek | Zero Clearance...

In-Door Tall Dispenser

 

29 cu.ft.",silver,29 cu.ft.,RF70H30KERAA,"$2,299.99",Not Available,From $95.83/mo for 24 mos,None,None,4.8,325,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf80h-36-3dr-internal-dispenser-french-door-zero-clearance-fit-with-space-max-29-cu-ft-silver-rf70h30keraa/
"Bespoke AI 3-Door French Door Refrigerator RF60 Jumbo | Meg...
Bespoke AI 3-Door French Door Refrigerator RF60 Jumbo | Mega Capacity |

External Water & Ice Dispenser

 

31 cu.ft.",silver,Default,RF27CG5B30SRAA,"$2,299.99",Not Available,From $95.83/mo for 24 mos,None,None,4.8,222,In Stock,https://www.samsung.com/ca/refrigerators/french-door/fdr-refrigerator-rf6500-family-hub-31-cu-ft-silver-rf27cg5b30sraa/
"Bespoke AI 4-Door French Door Refrigerator

RF80 Charm S | FlexZone™ | Sphere Ice™

 

29 cu.ft.",stainless steel,Default,RF70F29MERAA,"$2,799.99",Not Available,From $90.32/mo for 36 mos,None,None,4.9,111,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf90f-36-french-door-refrigerators-with-dual-auto-ice-maker-and-inner-bvc-29-cu-ft-stainless-steel-rf70f29meraa/
"3-Door French Door Refrigerator RF70 Host | Zero Clearance ...

External Water & Ice Dispenser

 

29 cu.ft.",silver,Default,RF70H30HERAA,"$2,499.99",Not Available,From $80.65/mo for 36 mos,None,None,4.8,202,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf80h-36-3dr-french-door-zero-clearance-fit-with-space-max-31-cu-ft-silver-rf70h30heraa/
"Bespoke AI 3-Door French Door Refrigerator RF70 Glam

Zero Clearance Fit

 

External Water ...",black,Default,RF70H30GEEAA,"$2,699.99",Not Available,From $87.10/mo for 36 mos,None,None,4.8,286,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf80h-36-3dr-french-door-zero-clearance-fit-with-space-max-29-cu-ft-black-rf70h30geeaa/
"Bespoke AI 3-Door French Door Refrigerator RF70 Glam

Zero Clearance Fit

 

External Water ...",silver,Default,RF70H30GERAA,"$2,699.99",Not Available,From $87.10/mo for 36 mos,None,None,4.8,286,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf80h-36-3dr-french-door-zero-clearance-fit-with-space-max-29-cu-ft-silver-rf70h30geraa/
"3-Door French Door Refrigerator

RF50 Neo

 

25 cu.ft.",silver,Default,RF25C5A01SRAA,"$1,799.98",Not Available,From $58.06/mo for 36 mos,None,None,4.8,91,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf25c5a01sraa-fdr-beverage-center-25-cu-ft-silver-rf25c5a01sraa/
"Top Mount Refrigerator

RT60 |

 

Optional Auto I...",silver,17.6 cu.ft.,RT18DG6500S9AC,Not Available,Not Available,Not Applicable,None,None,4.5,24,In Stock,https://www.samsung.com/ca/refrigerators/top-mount-freezer/rt6500d-with-ai-energy-mode-17-6-cu-ft-silver-rt18dg6500s9ac/
"Top Mount Refrigerator

RT60 |

 

Optional Auto I...",awesome gray,17.6 cu.ft.,RT18DG6500SRAC,"$1,099.99",Not Available,From $35.48/mo for 36 mos,None,None,4.5,24,In Stock,https://www.samsung.com/ca/refrigerators/top-mount-freezer/rt6500d-with-ai-energy-mode-17-6-cu-ft-stainless-steel-rt18dg6500srac/
"3-Door French Door Refrigerator

RF50 | Twin Cooling Plus™

 

18 cu.ft.",silver,18 cu.ft.,RF18A5101S9/AA,"$1,499.99",Not Available,From $48.39/mo for 36 mos,None,None,4.2,389,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf5000a-18-cu-ft-silver-rf18a5101s9-aa/
"36"" Counter-Depth Side by Side Refrigerator with Family Hub...",silver,21.5 cu.ft.,RS22T5561SR/AC,"$3,199.99",Not Available,From $103.23/mo for 36 mos,None,None,4.3,234,In Stock,https://www.samsung.com/ca/refrigerators/side-by-side/21-5-cu-ft-real-sts-rs22t5561sr-ac/
"Bespoke AI 3-Door French Door RefrigeratorRF60 | Family Hub...
Bespoke AI 3-Door French Door RefrigeratorRF60 | Family Hub™ Screen | 4 Types of Ice31 cu.ft.",silver,31 cu.ft,RF32CG5900SRAC,"$3,799.99",Not Available,From $122.58/mo for 36 mos,None,None,3.5,14,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf6500c-3-door-french-door-31-cu-ft-stainless-steel-rf32cg5900srac/
"Bespoke AI 4-Door French Door Refrigerator

RF80 | AI Vision™ | Auto Open Door

 

29 cu.ft.",Default,Default,SAMS-7700408,"$4,399.99",Not Available,From $183.33/mo for 24 mos,None,None,4.7,117,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf90f-36-bespoke-4-door-french-door-refrigerators-with-ai-home-and-ai-vision-inside-29-cu-ft-rf90f29becraa/
"4-Door French Door Refrigerator

F90 | Beverage Center™ | Dual Ice Maker

 

23 cu.ft.",white frost,23 cu.ft.,RF23DB960012AA,"$3,799.99",Not Available,From $158.33/mo for 24 mos,None,None,4.6,357,In Stock,https://www.samsung.com/ca/refrigerators/french-door/french-door-beverage-center-23-cu-ft-white-glass-rf23db960012aa/
"Bottom Mount Counter Depth Refrigerator

RB10 |

 

Slim Design 11....",silver,11.3 cu.ft,RB10FSR4ESR/AA,"$1,099.99",Not Available,From $35.48/mo for 36 mos,None,None,3.5,31,In Stock,https://www.samsung.com/ca/refrigerators/bottom-mount-freezer/11-3-cu-ft-real-stainless-rb10fsr4esr-aa/
"36"" French Door Refrigerator with Flex Zone™ and Twin Cooli...
36"" French Door Refrigerator with Flex Zone™ and Twin Cooling Plus™",silver,28 cu.ft.,RF28R7201SR/AA,"$3,699.99",Not Available,From $119.36/mo for 36 mos,None,None,4,778,In Stock,https://www.samsung.com/ca/refrigerators/french-door/28-cu-ft-real-sts-rf28r7201sr-aa/
Ice Maker Kit,white,Default,RA-TIMO63PP/AA,$149.99,Not Available,Not Applicable,None,None,1.5,8,In Stock,https://www.samsung.com/ca/refrigerators/others/ice-maker-kit-17-6-cu-ft-white-ra-timo63pp-aa/
"4-Door French Door Refrigerator

F90 | Beverage Center™ | Dual Ice Maker

 

23 cu.ft.",silver,23 cu.ft.,RF23DG9600SRAC,"$3,699.99",Not Available,From $119.36/mo for 36 mos,None,None,Not Rated,0,In Stock,https://www.samsung.com/ca/refrigerators/french-door/counter-depth-4-door-flex-refrigerator-with-beverage-center-23-cu-ft-stainless-steel-rf23dg9600srac/
"36"" Bespoke AI Counter-Depth 3 Door French Door Refrigerato...",silver,Default,RF24BB6200QLAA,Not Available,Not Available,Not Applicable,None,None,4.5,663,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf8000bc-3-door-french-door-autofill-pitcher-24-cu-ft-silver-rf24bb6200qlaa/
"3-Door French Door Refrigerator RF70 Glam | Zero Clearance ...
3-Door French Door Refrigerator RF70 Glam | Zero Clearance Fit |

Sphere Ice™

 

24 cu.ft.",silver,Default,RF70H25GERAA,"$2,699.99",Not Available,From $87.10/mo for 36 mos,None,None,4.8,286,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf80h-36-3dr-french-door-zero-clearance-fit-with-space-max-29-cu-ft-silver-rf70h25geraa/
"Bespoke AI 3-Door French Door Refrigerator RF60 Jumbo S |

External Water & Ice Dispenser | Spher...

 

26 cu.ft.",silver,Default,RF70F27SERAA,"$2,399.99",Not Available,From $77.42/mo for 36 mos,None,None,4.6,610,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf6500cc-3dr-rf6500c-3door-french-door-refrigerators-with-large-capacity-with-spacemax-technology-26-cu-ft-silver-rf70f27seraa/
"3-Door French Door Refrigerator

RF50 | Dual Ice Maker

 

25 cu.ft.",silver,Default,RF25C5151SR/AA,Not Available,Not Available,Not Applicable,None,None,4.3,42,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf5000c-24-5-cu-ft-silver-rf25c5151sr-aa/
Bespoke 36” Smart Counter Depth Side-by-Side Fridge with Be...,Default,22.6 cu.ft.,RS23CB760012AA,Not Available,Not Available,Not Applicable,None,None,4.5,121,In Stock,https://www.samsung.com/ca/refrigerators/side-by-side/rs5300cc-22-6-cu-ft-clean-white-rs23cb760012aa/
"Bottom Mount Counter Depth Refrigerator

RB60 |

 

All-Around Cool...",silver,Default,RB15DG6000SRAA,"$1,199.99",Not Available,From $38.71/mo for 36 mos,None,None,3.3,4,In Stock,https://www.samsung.com/ca/refrigerators/bottom-mount-freezer/rb5300-4-4-cu-ft-silver-rb15dg6000sraa/
"French Door Refrigerator SpaceMax 36"" 25.5 Cu. Ft.",silver,Default,RF27CG5B10SRAA,Not Available,Not Available,Not Applicable,None,None,4.6,127,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf6500c-3door-french-door-large-capacity-with-spacemax-technology-25-5-cu-ft-silver-rf27cg5b10sraa/
3-Door French Door Refrigerator RF60 | Family Hub™ Screen |...,silver,Default,RF27CG5900SRAC,Not Available,Not Available,Not Applicable,None,None,2.8,9,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf6500cc-3-door-french-door-counter-depth-refrigerator-26-cu-ft-stainless-steel-rf27cg5900srac/
"36"" Bespoke AI Counter-Depth 3 Door French Door Refrigerato...",silver,Default,RF24BB6600QLAA,Not Available,Not Available,Not Applicable,None,None,4.6,1059,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf8000bc-3-door-french-door-beverage-center-24-cu-ft-silver-rf24bb6600qlaa/
"36"" 3-Door SpaceMax™ Counter Depth Fridge and Dual Auto Ice...",silver,27 cu.ft.,RF27CG5100SRAA,Not Available,Not Available,Not Applicable,None,None,4.6,344,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf6500cc-3door-french-door-large-27-cu-ft-stainless-steel-rf27cg5100sraa/
"36"" Bespoke AI 3 Door French Door Refrigerator with Autofil...",silver,Default,RF30BB6200QLAA,Not Available,Not Available,Not Applicable,None,None,4.5,696,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf8000b-3-door-french-door-autofill-pitcher-30-cu-ft-silver-rf30bb6200qlaa/
"36"" 3-Door French Door Counter Depth Refrigerator with Exte...",silver,Default,RF27CG5400SRAA,Not Available,Not Available,Not Applicable,None,None,4.3,540,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf6500cc-3-door-french-door-counter-depth-refrigerator-26-cu-ft-stainless-steel-rf27cg5400sraa/
"Bespoke AI 3-Door French Door Refrigerator

RF80 | Beverage Center™ | Dual Ice Maker

 

30 cu.ft.",silver,Default,RF30BB6600QLAA,Not Available,Not Available,Not Applicable,None,None,4.6,1062,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf8000b-3-door-french-door-beverage-center-30-cu-ft-silver-rf30bb6600qlaa/
"36"" 3-Door French Door Refrigerator with All-Around Cooling...
36"" 3-Door French Door Refrigerator with All-Around Cooling and Dual Ice Maker",silver,32 cu.ft.,RF32CG5100SRAA,Not Available,Not Available,Not Applicable,None,None,4.5,350,In Stock,https://www.samsung.com/ca/refrigerators/french-door/rf6500c-3door-french-door-silver-rf32cg5100sraa-32-cu-ft-silver-rf32cg5100sraa/
"Side by Side Counter-Depth Refrigerator

RS40 |

 

SpaceMax™ 20.5 ...",silver,20.5 cu.ft,RS20DG4000M9AA,"$1,499.99",Not Available,From $48.39/mo for 36 mos,None,None,4.6,15,In Stock,https://www.samsung.com/ca/refrigerators/side-by-side/rs4000dc-side-by-side-with-large-capacity-575l-silver-rs20dg4000m9aa/
Bespoke 4-Door Bottom Drawer Panel,white,Default,RA-F36DB412/AA,Not Available,Not Available,Not Applicable,None,None,3.7,107,In Stock,https://www.samsung.com/ca/refrigerators/bespoke-4-door-bottom-drawer-panel-34-cu-ft-white-ra-f36db412-aa/
Bespoke 4-Door Bottom Drawer Panel,pink,Default,RA-F36DB4P0/AA,Not Available,Not Available,Not Applicable,None,None,3.7,107,In Stock,https://www.samsung.com/ca/refrigerators/bespoke-4-door-bottom-drawer-panel-34-cu-ft-pink-ra-f36db4p0-aa/
Bespoke 4-Door Bottom Drawer Panel,orange,Default,RA-F36DB4CH/AA,Not Available,Not Available,Not Applicable,None,None,3.7,107,In Stock,https://www.samsung.com/ca/refrigerators/bespoke-4-door-bottom-drawer-panel-34-cu-ft-orange-ra-f36db4ch-aa/
Bespoke 4-Door Bottom Drawer Panel,silver(frame)/yellow/yellow,Default,RA-F36DB4C0/AA,Not Available,Not Available,Not Applicable,None,None,3.7,107,In Stock,https://www.samsung.com/ca/refrigerators/bespoke-4-door-bottom-drawer-panel-34-cu-ft-yellow-ra-f36db4c0-aa/
Bespoke 4-Door Bottom Drawer Panel,light gray,Default,RA-F36DB4QL/AA,Not Available,Not Available,Not Applicable,None,None,3.7,107,In Stock,https://www.samsung.com/ca/refrigerators/bespoke-4-door-bottom-drawer-panel-34-cu-ft-light-gray-ra-f36db4ql-aa/
